invoice_nr;item_id;catalog_nr;etd;eta;status;origin;month;year;brand;qty;total_cost
;AS100396001501;JL 819349/10;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;448;420,1
;AS100401001501;13685/20;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;18;127,68
;AS100418001501;537/532 X;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;15;28,05
;AS100449001501;33281/462;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;95;36,78
;AS100451001501;368 A/362 X;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;43;316,35
;AS100453001501;55206 C/437;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;102;523
;AS100509001501;37431/625;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;130;1654,56
;AS100563001501;30217;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;26;2079,24
;AS100638001501;42368/42584;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;14;78,65
;AS100686001501;U 399/U 365 L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;3;362,07
;AS110001001501;TR00001;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;96;117,04
;AS120005001501;WB25550045RB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;6;796,73
;AS200001001501;6210 2Z/NR;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;287;58,68
;AS200010001501;6004 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;500;28,9
;AS200011001501;6006 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;985;28,74
;AS200016001501;6011 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;56;361,13
;AS200017001501;6012 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;12;451,95
;AS200018001501;6013 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;40;36,19
;AS200028001501;6201 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;200;4,79
;AS200032001501;6205 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;1784;771,12
;AS200034001501;6207 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;3729;649,75
;AS200036001501;6209 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;530;1042,88
;AS200037001501;6210 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;1346;3110,39
;AS200065001501;6301 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;631;2,38
;AS200072001501;6307 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;2;60,42
;AS200094001501;6904 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;100;18,45
;AS200098001501;63006 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;7;91,75
;AS200112001501;6005 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;3976;412,71
;AS200139001501;607 2Z;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;245;164,76
;AS200141001501;626 2Z;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;19;59,8
;AS200161001501;6205 1'' 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;795;398,67
;AS200164001501;62322/22,2 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;2;148,41
;AS200181001501;63/28 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;416;317,46
;AS200351001501;6201 2Z/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;14;588,9
;AS200372001501;1206;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;48;0,21
;AS200421001501;6912 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;27;167,48
;AS200520001501;RMS13;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;18;144,43
;AS200612001501;6306 C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;68;119,61
;AS200632001501;62204 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;94;538,65
;AS200670001501;62207 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;3;138,93
;AS200800001501;6020 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;100;168,12
;AS200938001501;6909 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;38;900,24
;AS201191001501;3203 B 2RS/C3 TV;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;73;513,36
;AS201192001501;3206 B 2RS/C3 TV;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;62;374,92
;AS201193001501;3208 B 2RS/C3 TV;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;68;7948,13
;AS201195001501;3211 2RS/C3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;242;1375,87
;AS210063001501;BB00063;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;6;10,7
;AS220036001501;BAC356437;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;171;157,74
;AS230010001501;WB30600337BB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;50;112,52
;AS230023001501;WB34660037BB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;22;1468
;AS230035001501;WB35680037BB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;161;48,82
;AS230071001501;WB38720236/33BB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;1;138,32
;AS230078001501;WB39680037BB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;6;153,87
;AS230084001501;WB39740039BB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;13;113,04
;AS230094001501;WB40740042BB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;29;262,9
;AS230124001501;WB42800037BB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;14;746
;AS230128001501;WB42800045BBM;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;2;2263,66
;AS230137001501;WB43780044BBM;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;8;194,07
;AS230148001501;WB45820042BBM;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;1;56,55
;AS300264001501;NU 1011 EM;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;24;125,9
;AS300266001501;NU 208 EMNRC3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;18;522,66
;AS300273001501;NUP 304 EMC3;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;6;279,58
;AS310094001501;CR00093;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;142;12,48
;AS400003001501;SCE 3216;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;511;43,11
;AS400006001501;SN 2020;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;932;50,4
;AS400007001501;HN 2820;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;260;49,92
;AS400009001501;HK 6020;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;234;77,48
;AS400019001501;HK 2520;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;338;2,38
;AS400020001501;HK 2820;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;1599;127,17
;AS400023001501;HK 4012;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;747;327,18
;AS400035001501;SN 1812;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;151;109,08
;AS400052001501;RNA 4910;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;41;710,88
;AS410023001501;NB0023;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;11;62,7
;AS410092001501;NB0092;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;62;698,54
;AS410144001501;NB0144;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;51;205,38
;AS410145001501;NB0145;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;30;342,81
;AS410147001501;NB0147;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;29;220,68
;AS410148001501;NB0148;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;26;199,98
;AS600012001501;GE25 DO;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;95;969,03
;AS600013001501;GE25 ZO;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;38;39,98
;AS600014001501;GE30 DO;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;11;3,86
;AS600015001501;GE31 ZO;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;7;59,57
;AS600016001501;GE35 DO;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;51;117,86
;AS600019001501;GE50 DO;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;16;144,4
;AS600021001501;GE25 DO 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;38;80,53
;AS600024001501;GE31 ZO 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;111;161,71
;AS600026001501;GE38 ZO 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;20;1328,61
;AS600027001501;GE40 DO 2RS;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;53;8,82
;AS600029001501;GE20 DO;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;60;34,32
;AS630002001501;RFB 1753479;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;20;401,58
;AS640001001501;UC204;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;90;14,07
;AS640003001501;UC206;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;1130;71,58
;AS640005001501;UC208;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;429;522,61
;AS640006001501;UC209;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;165;2864,49
;AS640014001501;ORAE 30 NPPB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;11;1409,49
;AS640016001501;GY 1108 KRRB;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;119;302,58
;AS640027001501;G206 V22 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;194;338,48
;AS640030001501;GE 50 KRRB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;66;1005,62
;AS640031001501;GE 55 KRRB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;44;1205,7
;AS640033001501;GNE 30 KRRB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;3;27,24
;AS640039001501;GRAE 30 NPPB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;8;172,54
;AS640041001501;GRAE 40 NPPB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;10;70,2
;AS640042001501;GRAE 45 NPPB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;12;70,2
;AS640043001501;GRAE 50 NPPB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;5;102,34
;AS640044001501;GRAE 55 NPPB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;12;511,02
;AS640045001501;GRAE 60 NPPB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;43;7856,93
;AS640046001501;GE 30 KRRB 3L;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;161;247,26
;AS640219001501;S 205 KRR2;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;239;2006,73
;AS650849001501;HB88509A;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;272;82,32
;AS650851001501;HB88508B;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;50;1465,6
;AS660012001501;TP00012;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;10;67,8
;AS660015001501;TP00015;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;1;40,68
;AS660055001501;TP00055;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;100;15,8
;AS670002001501;INB0002;13/07/2026;11/09/2026;Backorder;China;Sep;2026;A&S;334;10,2
;PF100001001801;PFI 30202;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;100;94
;PF100008001801;PFI 30209;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;80;187,2
;PF100013001801;PFI 30214;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;30;146,4
;PF100017001801;PFI 30218;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;15;115,05
;PF100021001801;PFI 30302;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;60;67,8
;PF100031001801;PFI 30312;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;36;214,92
;PF100043001801;PFI 32210;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;102;332,52
;PF100044001801;PFI 32211;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;140;448
;PF100046001801;PFI 32213;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;96;481,92
;PF100053001801;PFI 32220;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;60;1102,8
;PF100055001801;PFI 32304;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;60;109,2
;PF100056001801;PFI 32305;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;20;38,8
;PF100083001801;PFI 33114;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;42;262,08
;PF100089001801;PFI 33206;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;60;126
;PF100093001801;PFI 33210;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;58;219,82
;PF100097001801;PFI 33215;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;36;276,48
;PF100099001801;PFI 33220;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;7;208,39
;PF100106001801;PFI 11590/20;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;180;232,2
;PF100121001801;PFI 15578/20;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;40;68,8
;PF100124001801;PFI 24780/20;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;660;1702,8
;PF100130001801;PFI 25590/23;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;30;121,8
;PF100143001801;PFI 28985/20;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;30;101,4
;PF100166001801;PFI 32016X;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;54;319,14
;PF100172001801;PFI 32024X;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;4;57,16
;PF100203001801;PFI 575/572;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;148;1241,72
;PF100204001801;PFI 580/572;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;112;934,08
;PF100217001801;PFI HM807046/10;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;20;152,8
;PF100225001801;PFI HM903249/10;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;530;2051,1
;PF100228001801;PFI JL819349/10;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;183;885,72
;PF100258001801;PFI LM78349/10;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1266;2354,76
;PF100262001801;PFI M802048/11;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;130;409,5
;PF100321001801;PFI JM716649/10;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;12;85,32
;PF100368001801;PFI LM104949/10;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;20;39,6
;PF110002001801;PFI 518713;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;80;776,8
;PF110014001801;PTR070904;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;10;55,8
;PF120019001801;PW49840048CSHD;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;880;7867,2
;PF120025001801;PW40730055CSHD;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;50;423,5
;PF120032001801;PW42750060CSHD;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;20;169,8
;PF120040001801;PW45800048CSHD;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;10;72,1
;PF150082001801;PHU57000;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;15;349,2
;PF150088001801;PHU590492;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;27;1523,34
;PF200026001801;PFI 5204-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;40;100,8
;PF200027001801;PFI 5205-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1054;2308,26
;PF200028001801;PFI 5206-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1658;4841,36
;PF200033001801;PFI 5210-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;276;1653,24
;PF200037001801;PFI 5306-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;533;1796,21
;PF200058001801;PFI 6003DW;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;118;37,76
;PF200060001801;PFI 6004-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1072;514,56
;PF200064001801;PFI 6005-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1420;582,2
;PF200069001801;PFI 6008-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;370;555
;PF200073001801;PFI 6012-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;630;1631,7
;PF200078001801;PFI 606-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;440;105,6
;PF200079001801;PFI 607-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;3720;892,8
;PF200082001801;PFI 608-ZZ C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1940;504,4
;PF200083001801;PFI 609-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;580;145
;PF200084001801;PFI 62/22-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1000;790
;PF200090001801;PFI 6200-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1600;688
;PF200105001801;PFI 6202-2RS 5/8 C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;756;378
;PF200131001801;PFI 6206-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;3827;3061,6
;PF200149001801;PFI 62202-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;20;14,4
;PF200158001801;PFI 62302-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;80;69,6
;PF200166001801;PFI 624-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;120;37,2
;PF200168001801;PFI 626-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;700;168
;PF200169001801;PFI 627-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;500;125
;PF200170001801;PFI 628-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;836;217,36
;PF200171001801;PFI 629-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;2760;662,4
;PF200204001801;PFI 6306-Z NR C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;60;128,4
;PF200209001801;PFI 6307-Z NR C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;90;241,2
;PF200215001801;PFI 6310-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;320;1622,4
;PF200216001801;PFI 6311-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;310;2002,6
;PF200217001801;PFI 6312-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;26;159,64
;PF200218001801;PFI 6313-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;232;2150,64
;PF200220001801;PFI 638-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;80;25,6
;PF200222001801;PFI 6800-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;420;142,8
;PF200224001801;PFI 6802-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;5481;1644,3
;PF200233001801;PFI 688-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;900;270
;PF200235001801;PFI 6900-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;580;156,6
;PF200237001801;PFI 6902-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;2124;658,44
;PF200238001801;PFI 6903-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;2320;835,2
;PF200241001801;PFI 6905-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;3952;2292,16
;PF200256001801;PFI R8-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;2360;684,4
;PF200316001801;PFI 6214-2RS C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;66;516,12
;PF200343001801;PFI 6004-ZZ C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;820;254,2
;PF210026001801;PFI B15-115D;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;100;90
;PF210127001801;PFI F-562024.02.KLQ;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;4120;14543,6
;PF220016001801;PC30550023CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;2748;7199,76
;PF220019001801;PC32470018CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;160;462,4
;PF220025001801;PC35520012CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;20;31,4
;PF220026001801;PC35520020CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;500;1395
;PF220028001801;PC35550020CSR1;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;500;1180
;PF220033001801;PC38540017CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;31;86,8
;PF220034001801;PC406200206CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;40;101,6
;PF230025001801;PW35720033CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;20;101
;PF230048001801;PW34640037CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;452;1505,16
;PF230153001801;PW45840042/40CS;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;10;87
;PF240192001801;PHU57120;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;100;1473
;PF250230001801;PHU15282;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;13;237,77
;PF250338001801;PHU56701;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;2;26
;PF270059001801;PCR614093;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;30;145,5
;PF410015001801;PFI NB-148;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;23021;9208,4
;PF610025001801;PHU40202AX000;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1;6,8
;PF640014001801;PFI 207KRR AH03 C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;82;238,62
;PF640017001801;PFI 209KRRB2 C3;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;120;426
;PF640019001801;PFI G1100KRRB-3L;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;1100;2090
;PF640024001801;PFI G1108KRRB-3L;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;240;1060,8
;PF640030001801;PFI GE50KRRB-3L;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;76;408,88
;PF640031001801;PFI GNE40KRRB-3L;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;228;1721,4
;PF640048001801;PFI GRAE45NPPB-3L;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;93;381,3
;PF900062001801;PW38690039/34CSMK;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;71;455,11
;PF900163001801;PW29530037CSHDM;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;105;551,25
;PF900180001801;PHU56579K;15/07/2026;13/09/2026;Backorder;China;Sep;2026;PFI;5;101,1
;10010338001001;AAS F 15075;01/08/2026;15/09/2026;Backorder;Spain;Sep;2026;FERSA;17;252,28
;10021949001124;AAS NKE_33208-MRO;18/07/2026;16/09/2026;Backorder;China;Sep;2026;NKE;3;7,05
;14014462001113;AAS NKE_6000-2RS2;20/07/2026;18/09/2026;Backorder;China;Sep;2026;NKE;3000;102,12
;14014467001113;AAS NKE_6000-2Z-C3;20/07/2026;18/09/2026;Backorder;China;Sep;2026;NKE;201;109,5
;14014488001113;AAS NKE_6002-2Z;20/07/2026;18/09/2026;Backorder;China;Sep;2026;NKE;534;329,36
;14014550001113;AAS NKE_6008-2RS2;20/07/2026;18/09/2026;Backorder;China;Sep;2026;NKE;619;1602,18
;14014922001124;AAS NKE_61904-2Z-MRO;20/07/2026;18/09/2026;Backorder;China;Sep;2026;NKE;52;738
;14015011001113;AAS NKE_6200-2Z;20/07/2026;18/09/2026;Backorder;China;Sep;2026;NKE;1182;208,56
;14015154001113;AAS NKE_6212-2RS2-C3;20/07/2026;18/09/2026;Backorder;China;Sep;2026;NKE;200;138
;PF150082001801;PHU57000;21/07/2026;19/09/2026;Backorder;China;Sep;2026;PFI;183;4260,24
;PF200130001801;PFI 6206-2RS C0;21/07/2026;19/09/2026;Backorder;China;Sep;2026;PFI;2080;12292,8
;PF200131001801;PFI 6206-2RS C3;21/07/2026;19/09/2026;Backorder;China;Sep;2026;PFI;4127;3301,6
;PF200251001801;PFI R12-2RS C3;21/07/2026;19/09/2026;Backorder;China;Sep;2026;PFI;60;55,2
;19017850001296;AAS NKE_NU312-E-TVP3;22/07/2026;20/09/2026;Backorder;Austria;Sep;2026;NKE;41;1187,36
;19017850001296;AAS NKE_NU312-E-TVP3;24/07/2026;22/09/2026;Backorder;Austria;Sep;2026;NKE;20;787
;PF100123001801;PFI 18590/20;24/07/2026;22/09/2026;Backorder;China;Sep;2026;PFI;200;426
;PF100202001801;PFI 57410/29710HC;24/07/2026;22/09/2026;Backorder;China;Sep;2026;PFI;40;71,2
;PF100241001801;PFI LM104949/11;24/07/2026;22/09/2026;Backorder;China;Sep;2026;PFI;220;514,8
;PF100025001801;PFI 30307;26/07/2026;24/09/2026;Backorder;China;Sep;2026;PFI;120;261,6
;10010813001001;AAS HM 516449 C/10;11/08/2026;25/09/2026;Backorder;Spain;Sep;2026;FERSA;1;13,76
;14014494001113;AAS NKE_6003-2RS2;27/07/2026;25/09/2026;Backorder;China;Sep;2026;NKE;943;452,64
;14015316001113;AAS NKE_627-2Z;27/07/2026;25/09/2026;Backorder;China;Sep;2026;NKE;12;4,8
;14015346001113;AAS NKE_6301;27/07/2026;25/09/2026;Backorder;China;Sep;2026;NKE;425;127,5
;14516533001124;AAS NKE_3303-B-2RS-TV-C3-MRO;27/07/2026;25/09/2026;Backorder;China;Sep;2026;NKE;40;100,4
